Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA
2526,2025-10-18,Bayern Munich,Borussia Dortmund,2,1,H,15.0,8.0,7.0,1.0,4.0,3.0,1.0,3.0,0.0,0.0,1.33,5.5,7.5,1.38,5.55,7.5
2526,2025-10-19,FC St. Pauli,TSG Hoffenheim,0,3,A,10.0,14.0,2.0,5.0,9.0,7.0,1.0,3.0,0.0,0.0,2.5,3.4,2.8,2.51,3.64,2.78
2526,2025-10-19,SC Freiburg,Eintracht Frankfurt,2,2,D,12.0,8.0,5.0,3.0,3.0,1.0,2.0,3.0,0.0,0.0,2.5,3.5,2.7,2.54,3.68,2.72
2526,2025-10-24,Werder Bremen,Union Berlin,1,0,H,16.0,12.0,3.0,2.0,5.0,6.0,4.0,0.0,0.0,0.0,2.25,3.6,2.9,2.33,3.63,3.09
2526,2025-10-25,FC Augsburg,RB Leipzig,0,6,A,15.0,15.0,2.0,8.0,2.0,3.0,3.0,1.0,0.0,0.0,3.2,3.9,2.05,3.29,4.06,2.07
2526,2025-10-25,Eintracht Frankfurt,FC St. Pauli,2,0,H,10.0,9.0,6.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.67,4.2,4.5,1.74,4.19,4.49
2526,2025-10-25,Hamburger SV,VfL Wolfsburg,0,1,A,27.0,6.0,6.0,2.0,11.0,1.0,1.0,5.0,0.0,0.0,2.35,3.5,2.9,2.4,3.73,2.88
2526,2025-10-25,TSG Hoffenheim,1. FC Heidenheim,3,1,H,14.0,12.0,7.0,3.0,7.0,5.0,1.0,1.0,0.0,0.0,1.57,4.5,5.25,1.6,4.45,5.32
2526,2025-10-25,Borussia Monchengladbach,Bayern Munich,0,3,A,1.0,27.0,0.0,11.0,1.0,8.0,0.0,3.0,1.0,0.0,10.0,6.5,1.22,11.5,7.11,1.23
2526,2025-10-25,Borussia Dortmund,1. FC Koln,1,0,H,27.0,5.0,9.0,0.0,17.0,2.0,2.0,2.0,0.0,0.0,1.44,5.25,6.5,1.46,4.96,6.64
2526,2025-10-26,Bayer Leverkusen,SC Freiburg,2,0,H,19.0,10.0,4.0,3.0,2.0,3.0,1.0,2.0,0.0,1.0,1.83,3.9,4.0,1.84,3.92,4.2
2526,2025-10-26,VfB Stuttgart,FSV Mainz 05,2,1,H,19.0,13.0,8.0,2.0,7.0,5.0,4.0,3.0,0.0,0.0,1.75,4.0,4.33,1.79,4.13,4.24
2526,2025-10-31,FC Augsburg,Borussia Dortmund,0,1,A,9.0,5.0,1.0,1.0,4.0,3.0,4.0,1.0,0.0,0.0,5.0,4.5,1.57,5.3,4.42,1.61
2526,2025-11-01,1. FC Heidenheim,Eintracht Frankfurt,1,1,D,9.0,16.0,4.0,3.0,2.0,8.0,0.0,2.0,0.0,0.0,3.6,4.0,1.9,3.69,4.18,1.9
2526,2025-11-01,FSV Mainz 05,Werder Bremen,1,1,D,10.0,5.0,5.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,1.95,3.9,3.5,2.02,3.92,3.51
2526,2025-11-01,RB Leipzig,VfB Stuttgart,3,1,H,16.0,14.0,9.0,4.0,5.0,5.0,1.0,2.0,0.0,0.0,1.95,3.9,3.5,2.02,3.88,3.55
2526,2025-11-01,FC St. Pauli,Borussia Monchengladbach,0,4,A,16.0,15.0,4.0,11.0,8.0,1.0,4.0,0.0,0.0,0.0,2.15,3.5,3.3,2.2,3.51,3.4
2526,2025-11-01,Union Berlin,SC Freiburg,0,0,D,11.0,13.0,2.0,4.0,5.0,5.0,6.0,1.0,0.0,0.0,2.5,3.3,2.75,2.65,3.27,2.86
2526,2025-11-01,Bayern Munich,Bayer Leverkusen,3,0,H,18.0,7.0,4.0,1.0,10.0,4.0,1.0,1.0,0.0,0.0,1.22,7.0,9.5,1.23,7.43,10.66
2526,2025-11-02,1. FC Koln,Hamburger SV,4,1,H,23.0,11.0,10.0,5.0,2.0,3.0,1.0,6.0,0.0,2.0,2.1,3.7,3.2,2.18,3.67,3.29
2526,2025-11-02,VfL Wolfsburg,TSG Hoffenheim,2,3,A,12.0,10.0,6.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,2.75,3.9,2.3,2.77,3.78,2.45
2526,2025-11-07,Werder Bremen,VfL Wolfsburg,2,1,H,20.0,7.0,7.0,4.0,13.0,3.0,2.0,0.0,0.0,0.0,2.15,3.6,3.1,2.23,3.84,3.13
2526,2025-11-08,Borussia Monchengladbach,1. FC Koln,3,1,H,9.0,19.0,4.0,5.0,2.0,6.0,2.0,3.0,0.0,0.0,2.2,3.6,3.1,2.28,3.65,3.11
2526,2025-11-08,Union Berlin,Bayern Munich,2,2,D,12.0,12.0,4.0,4.0,6.0,5.0,2.0,4.0,0.0,0.0,13.0,7.0,1.2,12.56,7.33,1.21
2526,2025-11-08,TSG Hoffenheim,RB Leipzig,3,1,H,12.0,17.0,4.0,5.0,5.0,5.0,3.0,2.0,0.0,0.0,2.6,3.9,2.4,2.71,3.97,2.43
2526,2025-11-08,Hamburger SV,Borussia Dortmund,1,1,D,9.0,17.0,3.0,1.0,2.0,6.0,1.0,1.0,0.0,0.0,4.33,4.2,1.7,4.58,4.28,1.71
2526,2025-11-08,Bayer Leverkusen,1. FC Heidenheim,6,0,H,25.0,1.0,10.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,1.4,5.0,6.5,1.41,5.1,7.57
2526,2025-11-09,SC Freiburg,FC St. Pauli,2,1,H,8.0,7.0,4.0,2.0,9.0,3.0,2.0,2.0,0.0,0.0,1.83,3.5,4.5,1.87,3.61,4.48
2526,2025-11-09,VfB Stuttgart,FC Augsburg,3,2,H,17.0,17.0,6.0,6.0,4.0,4.0,2.0,3.0,0.0,0.0,1.55,4.33,5.75,1.54,4.63,5.84
2526,2025-11-09,Eintracht Frankfurt,FSV Mainz 05,1,0,H,14.0,3.0,4.0,0.0,4.0,3.0,0.0,5.0,0.0,0.0,1.83,4.0,3.9,1.87,4.11,3.9
2526,2025-11-21,FSV Mainz 05,TSG Hoffenheim,1,1,D,17.0,19.0,3.0,5.0,7.0,4.0,3.0,2.0,1.0,0.0,2.6,3.6,2.7,2.59,3.6,2.71
2526,2025-11-22,VfL Wolfsburg,Bayer Leverkusen,1,3,A,21.0,7.0,10.0,3.0,9.0,1.0,2.0,1.0,0.0,0.0,3.5,3.75,2.0,3.59,3.82,2.02
2526,2025-11-22,1. FC Koln,Eintracht Frankfurt,3,4,A,11.0,11.0,5.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.75,2.2,3.1,3.79,2.23
2526,2025-11-22,1. FC Heidenheim,Borussia Monchengladbach,0,3,A,7.0,16.0,2.0,4.0,4.0,5.0,2.0,0.0,0.0,0.0,3.2,3.6,2.15,3.18,3.72,2.22
2526,2025-11-22,Bayern Munich,SC Freiburg,6,2,H,22.0,8.0,8.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,1.17,8.0,13.0,1.19,7.45,14.94
2526,2025-11-22,FC Augsburg,Hamburger SV,1,0,H,13.0,15.0,6.0,6.0,4.0,3.0,2.0,3.0,1.0,0.0,2.35,3.5,2.9,2.39,3.67,2.92
2526,2025-11-22,Borussia Dortmund,VfB Stuttgart,3,3,D,14.0,16.0,6.0,6.0,2.0,4.0,1.0,1.0,0.0,0.0,1.75,4.0,4.33,1.79,4.11,4.25
2526,2025-11-23,RB Leipzig,Werder Bremen,2,0,H,22.0,15.0,13.0,6.0,13.0,7.0,1.0,2.0,0.0,0.0,1.45,5.0,6.0,1.45,5.25,6.38
2526,2025-11-23,FC St. Pauli,Union Berlin,0,1,A,12.0,8.0,3.0,3.0,8.0,2.0,1.0,1.0,0.0,0.0,2.45,3.3,2.9,2.54,3.29,2.98
2526,2025-11-28,Borussia Monchengladbach,RB Leipzig,0,0,D,8.0,20.0,1.0,4.0,5.0,6.0,0.0,3.0,0.0,0.0,2.88,3.7,2.3,2.92,3.91,2.32
2526,2025-11-29,Werder Bremen,1. FC Koln,1,1,D,17.0,10.0,4.0,2.0,4.0,0.0,2.0,4.0,1.0,0.0,2.25,3.8,2.9,2.28,3.9,2.96
2526,2025-11-29,Bayern Munich,FC St. Pauli,3,1,H,19.0,10.0,4.0,1.0,10.0,2.0,1.0,1.0,0.0,0.0,1.1,10.0,21.0,1.1,10.2,29.77
2526,2025-11-29,TSG Hoffenheim,FC Augsburg,3,0,H,17.0,14.0,3.0,4.0,7.0,2.0,1.0,0.0,0.0,0.0,1.67,4.33,4.5,1.68,4.5,4.6
2526,2025-11-29,Union Berlin,1. FC Heidenheim,1,2,A,9.0,10.0,2.0,2.0,5.0,5.0,3.0,2.0,0.0,0.0,1.67,4.0,5.0,1.66,4.05,5.34
2526,2025-11-29,Bayer Leverkusen,Borussia Dortmund,1,2,A,14.0,7.0,4.0,4.0,10.0,3.0,3.0,4.0,0.0,0.0,2.55,3.6,2.63,2.54,3.77,2.67
2526,2025-11-30,Hamburger SV,VfB Stuttgart,2,1,H,9.0,14.0,2.0,3.0,4.0,6.0,2.0,4.0,1.0,0.0,3.0,3.75,2.2,3.17,3.76,2.21
2526,2025-11-30,Eintracht Frankfurt,VfL Wolfsburg,1,1,D,15.0,10.0,3.0,3.0,14.0,1.0,1.0,4.0,0.0,0.0,1.73,4.2,4.2,1.75,4.28,4.33
2526,2025-11-30,SC Freiburg,FSV Mainz 05,4,0,H,23.0,1.0,10.0,1.0,6.0,2.0,0.0,2.0,0.0,1.0,1.91,3.4,4.2,1.93,3.55,4.27
2526,2025-12-05,FSV Mainz 05,Borussia Monchengladbach,0,1,A,8.0,14.0,2.0,5.0,8.0,6.0,2.0,1.0,0.0,0.0,2.55,3.4,2.63,2.68,3.55,2.69
2526,2025-12-06,VfL Wolfsburg,Union Berlin,3,1,H,4.0,21.0,3.0,6.0,0.0,11.0,4.0,1.0,0.0,0.0,2.15,3.4,3.5,2.17,3.44,3.53
2526,2025-12-06,RB Leipzig,Eintracht Frankfurt,6,0,H,16.0,8.0,7.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,1.73,4.2,4.2,1.79,4.24,4.13
2526,2025-12-06,VfB Stuttgart,Bayern Munich,0,5,A,13.0,19.0,1.0,11.0,3.0,4.0,2.0,4.0,1.0,0.0,5.75,5.0,1.45,5.4,5.21,1.51
2526,2025-12-06,1. FC Heidenheim,SC Freiburg,2,1,H,16.0,16.0,3.0,2.0,8.0,6.0,2.0,1.0,0.0,0.0,3.9,3.6,1.91,4.03,3.65,1.95
2526,2025-12-06,1. FC Koln,FC St. Pauli,1,1,D,11.0,5.0,8.0,1.0,5.0,4.0,0.0,1.0,0.0,0.0,1.95,3.6,3.8,1.99,3.69,3.82
2526,2025-12-06,FC Augsburg,Bayer Leverkusen,2,0,H,13.0,20.0,6.0,2.0,5.0,7.0,4.0,3.0,0.0,0.0,3.7,4.0,1.9,3.82,3.94,1.93
2526,2025-12-07,Hamburger SV,Werder Bremen,3,2,H,12.0,10.0,6.0,3.0,5.0,3.0,1.0,6.0,0.0,0.0,2.25,3.5,3.0,2.36,3.62,3.0
2526,2025-12-07,Borussia Dortmund,TSG Hoffenheim,2,0,H,8.0,11.0,4.0,3.0,7.0,5.0,0.0,2.0,0.0,0.0,1.62,4.5,4.75,1.63,4.55,4.89
2526,2025-12-12,Union Berlin,RB Leipzig,3,1,H,12.0,9.0,6.0,3.0,4.0,6.0,2.0,2.0,0.0,0.0,3.2,3.5,2.2,3.27,3.47,2.31
2526,2025-12-13,Eintracht Frankfurt,FC Augsburg,1,0,H,11.0,12.0,4.0,1.0,2.0,6.0,2.0,3.0,0.0,0.0,1.7,4.2,4.33,1.72,4.27,4.51
2526,2025-12-13,TSG Hoffenheim,Hamburger SV,4,1,H,10.0,14.0,6.0,5.0,3.0,3.0,1.0,3.0,0.0,0.0,1.7,4.33,4.2,1.72,4.33,4.47
2526,2025-12-13,Borussia Monchengladbach,VfL Wolfsburg,1,3,A,14.0,11.0,4.0,6.0,6.0,3.0,0.0,1.0,0.0,0.0,1.95,3.8,3.6,1.98,3.85,3.69
2526,2025-12-13,FC St. Pauli,1. FC Heidenheim,2,1,H,8.0,20.0,5.0,7.0,4.0,11.0,2.0,3.0,1.0,0.0,1.95,3.4,4.0,1.98,3.45,4.18
2526,2025-12-13,Bayer Leverkusen,1. FC Koln,2,0,H,17.0,6.0,6.0,4.0,8.0,3.0,2.0,1.0,0.0,0.0,1.55,4.33,5.25,1.57,4.68,5.33
2526,2025-12-14,SC Freiburg,Borussia Dortmund,1,1,D,21.0,9.0,6.0,4.0,6.0,0.0,3.0,2.0,0.0,1.0,3.25,3.5,2.15,3.32,3.59,2.2
2526,2025-12-14,Bayern Munich,FSV Mainz 05,2,2,D,24.0,5.0,11.0,2.0,7.0,0.0,2.0,2.0,0.0,0.0,1.09,11.0,21.0,1.09,12.74,21.79
2526,2025-12-14,Werder Bremen,VfB Stuttgart,0,4,A,9.0,24.0,3.0,12.0,0.0,9.0,2.0,0.0,1.0,0.0,2.9,3.8,2.25,2.91,3.92,2.3
2526,2025-12-19,Borussia Dortmund,Borussia Monchengladbach,2,0,H,10.0,6.0,4.0,1.0,6.0,4.0,2.0,1.0,0.0,0.0,1.55,4.5,5.5,1.56,4.56,5.68
2526,2025-12-20,RB Leipzig,Bayer Leverkusen,1,3,A,19.0,15.0,7.0,8.0,2.0,8.0,1.0,2.0,0.0,0.0,2.1,3.8,3.2,2.15,3.8,3.28
2526,2025-12-20,VfB Stuttgart,TSG Hoffenheim,0,0,D,10.0,4.0,3.0,1.0,4.0,2.0,3.0,2.0,0.0,0.0,2.0,3.8,3.4,2.07,3.86,3.42
2526,2025-12-20,VfL Wolfsburg,SC Freiburg,3,4,A,13.0,15.0,6.0,8.0,2.0,6.0,1.0,1.0,0.0,0.0,2.5,3.6,2.75,2.57,3.55,2.76
2526,2025-12-20,1. FC Koln,Union Berlin,0,1,A,13.0,11.0,2.0,3.0,3.0,6.0,2.0,5.0,1.0,0.0,2.3,3.3,3.1,2.37,3.4,3.15
2526,2025-12-20,Hamburger SV,Eintracht Frankfurt,1,1,D,9.0,9.0,3.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,2.6,3.6,2.55,2.71,3.55,2.51
2526,2025-12-20,FC Augsburg,Werder Bremen,0,0,D,14.0,9.0,6.0,0.0,6.0,11.0,3.0,4.0,0.0,0.0,2.25,3.5,3.1,2.28,3.56,3.19
2526,2025-12-21,FSV Mainz 05,FC St. Pauli,0,0,D,13.0,5.0,1.0,1.0,9.0,5.0,1.0,1.0,0.0,0.0,1.95,3.4,4.1,1.98,3.5,4.11
2526,2025-12-21,1. FC Heidenheim,Bayern Munich,0,4,A,8.0,23.0,1.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0,13.0,9.5,1.14,17.17,10.24,1.13
2526,2026-01-09,Eintracht Frankfurt,Borussia Dortmund,3,3,D,12.0,16.0,6.0,6.0,2.0,5.0,3.0,3.0,0.0,0.0,3.6,3.8,1.95,3.62,3.85,2.03
2526,2026-01-10,Union Berlin,FSV Mainz 05,2,2,D,17.0,9.0,5.0,6.0,2.0,1.0,2.0,0.0,0.0,0.0,2.15,3.25,3.7,2.14,3.2,3.92
2526,2026-01-10,Bayer Leverkusen,VfB Stuttgart,1,4,A,16.0,10.0,4.0,7.0,5.0,3.0,4.0,2.0,0.0,0.0,1.95,4.1,3.4,1.95,4.05,3.63
2526,2026-01-10,SC Freiburg,Hamburger SV,2,1,H,20.0,10.0,7.0,5.0,0.0,3.0,3.0,5.0,0.0,1.0,1.8,3.6,4.5,1.81,3.56,4.95
2526,2026-01-10,1. FC Heidenheim,1. FC Koln,2,2,D,14.0,21.0,6.0,9.0,5.0,4.0,2.0,1.0,0.0,0.0,2.9,3.5,2.38,2.95,3.58,2.41
2526,2026-01-11,Borussia Monchengladbach,FC Augsburg,4,0,H,12.0,17.0,7.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.85,3.8,4.0,1.93,3.73,4.04
2526,2026-01-11,Bayern Munich,VfL Wolfsburg,8,1,H,16.0,8.0,10.0,3.0,6.0,2.0,0.0,1.0,0.0,0.0,1.11,11.0,17.0,1.1,12.15,18.99
2526,2026-01-13,VfB Stuttgart,Eintracht Frankfurt,3,2,H,20.0,12.0,11.0,5.0,10.0,2.0,2.0,2.0,0.0,0.0,1.73,4.2,4.2,1.81,4.01,4.25
2526,2026-01-13,Borussia Dortmund,Werder Bremen,3,0,H,18.0,6.0,8.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,1.4,5.0,7.0,1.36,5.64,7.94
2526,2026-01-13,FSV Mainz 05,1. FC Heidenheim,2,1,H,13.0,15.0,6.0,4.0,4.0,1.0,2.0,2.0,0.0,0.0,1.75,3.8,4.33,1.67,3.85,5.58
2526,2026-01-14,RB Leipzig,SC Freiburg,2,0,H,21.0,3.0,7.0,1.0,7.0,2.0,0.0,4.0,0.0,0.0,1.7,4.0,4.5,1.72,4.16,4.63
2526,2026-01-14,VfL Wolfsburg,FC St. Pauli,2,1,H,13.0,9.0,5.0,4.0,7.0,4.0,1.0,2.0,0.0,0.0,1.91,3.7,3.8,1.9,3.75,4.14
2526,2026-01-14,1. FC Koln,Bayern Munich,1,3,A,8.0,19.0,3.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,10.5,7.5,1.22,9.41,6.82,1.26
2526,2026-01-14,TSG Hoffenheim,Borussia Monchengladbach,5,1,H,18.0,7.0,10.0,5.0,6.0,2.0,1.0,1.0,0.0,0.0,1.85,3.9,3.8,1.85,4.05,4.05
2526,2026-01-15,FC Augsburg,Union Berlin,1,1,D,9.0,16.0,5.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,2.6,3.2,2.8,2.63,3.26,2.89
2526,2026-01-16,Werder Bremen,Eintracht Frankfurt,3,3,D,13.0,8.0,4.0,4.0,4.0,1.0,1.0,4.0,0.0,0.0,2.7,3.5,2.5,,,
2526,2026-01-17,Borussia Dortmund,FC St. Pauli,3,2,H,10.0,9.0,6.0,5.0,5.0,5.0,3.0,1.0,0.0,0.0,1.33,5.25,10.0,,,
2526,2026-01-17,1. FC Koln,FSV Mainz 05,2,1,H,20.0,11.0,6.0,7.0,9.0,5.0,4.0,4.0,0.0,0.0,2.15,3.5,3.25,,,
2526,2026-01-17,Hamburger SV,Borussia Monchengladbach,0,0,D,25.0,6.0,12.0,0.0,2.0,5.0,1.0,2.0,0.0,0.0,2.45,3.5,2.8,,,
2526,2026-01-17,TSG Hoffenheim,Bayer Leverkusen,1,0,H,19.0,8.0,8.0,2.0,3.0,5.0,2.0,1.0,0.0,0.0,2.4,3.8,2.7,,,
2526,2026-01-17,VfL Wolfsburg,1. FC Heidenheim,1,1,D,13.0,13.0,4.0,3.0,9.0,6.0,4.0,3.0,0.0,0.0,1.67,4.0,5.0,,,
2526,2026-01-17,RB Leipzig,Bayern Munich,1,5,A,17.0,19.0,4.0,12.0,5.0,9.0,1.0,0.0,0.0,0.0,5.0,4.75,1.55,,,
2526,2026-01-18,VfB Stuttgart,Union Berlin,1,1,D,13.0,20.0,4.0,3.0,3.0,8.0,1.0,1.0,0.0,0.0,1.65,3.9,5.25,,,
2526,2026-01-18,FC Augsburg,SC Freiburg,2,2,D,13.0,12.0,5.0,5.0,9.0,6.0,3.0,2.0,0.0,0.0,2.9,3.3,2.45,,,
2526,2026-01-23,FC St. Pauli,Hamburger SV,0,0,D,8.0,5.0,3.0,2.0,5.0,4.0,1.0,1.0,0.0,0.0,2.88,2.9,2.75,,,
2526,2026-01-24,Union Berlin,Borussia Dortmund,0,3,A,10.0,15.0,3.0,5.0,7.0,2.0,0.0,1.0,0.0,0.0,3.6,3.5,2.05,,,
2526,2026-01-24,FSV Mainz 05,VfL Wolfsburg,3,1,H,20.0,7.0,9.0,2.0,15.0,1.0,3.0,2.0,0.0,0.0,2.3,3.5,3.0,,,
2526,2026-01-24,Bayer Leverkusen,Werder Bremen,1,0,H,13.0,17.0,4.0,3.0,5.0,5.0,2.0,3.0,0.0,0.0,1.62,4.2,5.25,,,
2526,2026-01-24,1. FC Heidenheim,RB Leipzig,0,3,A,7.0,11.0,2.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,5.0,4.5,1.57,,,
2526,2026-01-24,Eintracht Frankfurt,TSG Hoffenheim,1,3,A,9.0,10.0,3.0,5.0,6.0,6.0,0.0,4.0,0.0,0.0,2.8,3.75,2.3,,,
2526,2026-01-24,Bayern Munich,FC Augsburg,1,2,A,15.0,16.0,6.0,6.0,9.0,3.0,1.0,1.0,0.0,0.0,1.1,12.0,17.0,,,
2526,2026-01-25,Borussia Monchengladbach,VfB Stuttgart,0,3,A,12.0,17.0,3.0,8.0,1.0,4.0,1.0,1.0,0.0,0.0,3.0,3.75,2.2,,,
2526,2026-01-25,SC Freiburg,1. FC Koln,2,1,H,13.0,19.0,5.0,4.0,5.0,5.0,1.0,2.0,0.0,0.0,1.9,3.75,3.8,,,
2526,2026-01-27,FC St. Pauli,RB Leipzig,1,1,D,7.0,12.0,2.0,5.0,4.0,3.0,0.0,1.0,0.0,0.0,4.5,3.5,1.8,,,
2526,2026-01-27,Werder Bremen,TSG Hoffenheim,0,2,A,26.0,12.0,3.0,3.0,6.0,7.0,2.0,2.0,0.0,1.0,3.7,3.6,2.0,,,
2526,2026-01-30,1. FC Koln,VfL Wolfsburg,1,0,H,15.0,14.0,3.0,3.0,3.0,4.0,1.0,4.0,0.0,0.0,1.95,3.8,3.5,,,
2526,2026-01-31,Hamburger SV,Bayern Munich,2,2,D,14.0,13.0,4.0,7.0,3.0,9.0,6.0,4.0,0.0,0.0,8.0,6.5,1.29,,,
2526,2026-01-31,Werder Bremen,Borussia Monchengladbach,1,1,D,18.0,7.0,6.0,2.0,7.0,3.0,0.0,1.0,0.0,0.0,2.45,3.6,2.75,,,
2526,2026-01-31,RB Leipzig,FSV Mainz 05,1,2,A,15.0,11.0,4.0,4.0,5.0,4.0,0.0,4.0,0.0,0.0,1.55,4.5,5.5,,,
2526,2026-01-31,FC Augsburg,FC St. Pauli,2,1,H,12.0,17.0,6.0,5.0,5.0,5.0,3.0,1.0,0.0,0.0,2.0,3.3,4.1,,,
2526,2026-01-31,Eintracht Frankfurt,Bayer Leverkusen,1,3,A,11.0,11.0,4.0,4.0,8.0,3.0,3.0,1.0,1.0,0.0,3.0,3.8,2.2,,,
2526,2026-01-31,TSG Hoffenheim,Union Berlin,3,1,H,9.0,16.0,4.0,3.0,3.0,10.0,2.0,2.0,0.0,0.0,1.8,3.8,4.33,,,
2526,2026-02-01,VfB Stuttgart,SC Freiburg,1,0,H,18.0,11.0,7.0,2.0,6.0,2.0,3.0,1.0,0.0,0.0,1.67,4.1,4.75,,,
2526,2026-02-01,Borussia Dortmund,1. FC Heidenheim,3,2,H,19.0,12.0,5.0,3.0,12.0,3.0,2.0,2.0,0.0,0.0,1.22,6.5,12.0,,,
2526,2026-02-06,Union Berlin,Eintracht Frankfurt,1,1,D,11.0,3.0,3.0,1.0,5.0,2.0,4.0,3.0,0.0,1.0,2.0,3.5,3.6,,,
2526,2026-02-07,Borussia Monchengladbach,Bayer Leverkusen,1,1,D,9.0,10.0,6.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,3.5,3.75,2.0,,,
2526,2026-02-07,VfL Wolfsburg,Borussia Dortmund,1,2,A,12.0,21.0,2.0,4.0,4.0,8.0,1.0,1.0,0.0,0.0,4.2,4.2,1.73,,,
2526,2026-02-07,FC St. Pauli,VfB Stuttgart,2,1,H,15.0,7.0,7.0,3.0,5.0,5.0,0.0,2.0,0.0,0.0,4.33,3.75,1.8,,,
2526,2026-02-07,1. FC Heidenheim,Hamburger SV,0,2,A,20.0,14.0,4.0,5.0,10.0,8.0,0.0,2.0,0.0,0.0,2.88,3.5,2.45,,,
2526,2026-02-07,SC Freiburg,Werder Bremen,1,0,H,7.0,17.0,2.0,5.0,4.0,8.0,0.0,1.0,1.0,0.0,1.83,3.75,4.2,,,
2526,2026-02-07,FSV Mainz 05,FC Augsburg,2,0,H,10.0,14.0,6.0,6.0,6.0,4.0,2.0,2.0,0.0,0.0,2.05,3.6,3.5,,,
2526,2026-02-08,1. FC Koln,RB Leipzig,1,2,A,10.0,19.0,3.0,4.0,4.0,3.0,1.0,4.0,0.0,0.0,3.25,3.8,2.1,,,
2526,2026-02-08,Bayern Munich,TSG Hoffenheim,5,1,H,27.0,9.0,14.0,4.0,8.0,3.0,2.0,2.0,0.0,1.0,1.29,7.0,7.5,,,
2526,2026-02-13,Borussia Dortmund,FSV Mainz 05,4,0,H,14.0,10.0,8.0,5.0,7.0,2.0,3.0,2.0,0.0,0.0,1.53,4.5,5.5,,,
2526,2026-02-14,Werder Bremen,Bayern Munich,0,3,A,14.0,11.0,3.0,8.0,2.0,4.0,3.0,1.0,0.0,0.0,8.0,6.0,1.3,,,
2526,2026-02-14,VfB Stuttgart,1. FC Koln,3,1,H,13.0,10.0,4.0,3.0,2.0,5.0,4.0,1.0,0.0,0.0,1.45,4.75,6.5,,,
2526,2026-02-14,Bayer Leverkusen,FC St. Pauli,4,0,H,12.0,11.0,7.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,1.45,3.75,6.5,,,
2526,2026-02-14,Eintracht Frankfurt,Borussia Monchengladbach,3,0,H,12.0,20.0,9.0,3.0,2.0,8.0,3.0,2.0,0.0,0.0,1.95,3.5,4.0,,,
2526,2026-02-14,Hamburger SV,Union Berlin,3,2,H,13.0,12.0,4.0,5.0,6.0,3.0,3.0,0.0,0.0,0.0,2.5,3.25,2.9,,,
2526,2026-02-14,TSG Hoffenheim,SC Freiburg,3,0,H,25.0,13.0,7.0,3.0,6.0,6.0,3.0,1.0,0.0,0.0,1.73,3.9,4.5,,,
2526,2026-02-15,FC Augsburg,1. FC Heidenheim,1,0,H,12.0,16.0,4.0,2.0,4.0,5.0,1.0,2.0,0.0,0.0,1.85,3.6,4.2,,,
2526,2026-02-15,RB Leipzig,VfL Wolfsburg,2,2,D,20.0,10.0,10.0,3.0,6.0,2.0,1.0,2.0,0.0,0.0,1.44,4.75,6.5,,,
2526,2026-02-20,FSV Mainz 05,Hamburger SV,1,1,D,17.0,14.0,3.0,5.0,7.0,2.0,3.0,2.0,0.0,0.0,2.1,3.4,3.5,,,
2526,2026-02-21,Bayern Munich,Eintracht Frankfurt,3,2,H,24.0,9.0,11.0,3.0,8.0,2.0,0.0,3.0,0.0,0.0,1.14,9.5,13.0,,,
2526,2026-02-21,1. FC Koln,TSG Hoffenheim,2,2,D,9.0,18.0,4.0,6.0,3.0,10.0,1.0,3.0,0.0,0.0,3.3,3.8,2.05,,,
2526,2026-02-21,Union Berlin,Bayer Leverkusen,1,0,H,8.0,16.0,4.0,1.0,4.0,5.0,5.0,2.0,0.0,0.0,3.0,3.3,2.38,,,
2526,2026-02-21,VfL Wolfsburg,FC Augsburg,2,3,A,10.0,15.0,4.0,6.0,4.0,10.0,3.0,4.0,0.0,0.0,2.05,3.4,3.75,,,
2526,2026-02-21,RB Leipzig,Borussia Dortmund,2,2,D,13.0,11.0,3.0,5.0,6.0,2.0,3.0,4.0,0.0,0.0,2.15,3.8,3.1,,,
2526,2026-02-22,SC Freiburg,Borussia Monchengladbach,2,1,H,10.0,12.0,6.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0,1.95,3.25,4.33,,,
2526,2026-02-22,FC St. Pauli,Werder Bremen,2,1,H,5.0,13.0,4.0,4.0,1.0,5.0,2.0,6.0,0.0,0.0,2.75,3.1,2.75,,,
